node1,node2,flow,betweenness,degree,class
9569,21415,1.0,5.472568163777985e-09,3,1
12546,25016,1.0,2.7362840818889926e-09,2,1
6274,17824,1.0,2.7362840818889926e-09,2,1
9563,21408,1.0,2.7362840818889926e-09,2,1
9562,21406,1.0,2.7362840818889926e-09,2,1
2440,14841,1.0,2.7362840818889926e-09,2,1
6276,8230,1.0,8.208852245666978e-08,6,1
2436,14838,1.0,5.472568163777985e-09,3,1
12557,25024,1.0,2.7362840818889926e-09,2,1
9554,21398,1.0,2.7362840818889926e-09,2,1
2505,14872,1.0,1.3681420409444964e-08,3,1
6163,17744,1.0,1.3681420409444964e-08,3,1
12466,24919,1.0,2.7362840818889926e-09,2,1
6165,17745,1.0,2.7362840818889926e-09,2,1
12467,24922,1.0,2.7362840818889926e-09,2,1
6169,14780,1.0,7.387967021100281e-08,4,1
9641,16279,1.0,2.4626556737000932e-08,3,1
6177,6926,1.0,8.208852245666977e-09,3,1
12474,24928,1.0,2.7362840818889926e-09,2,1
12477,24930,1.0,2.7362840818889926e-09,2,1
12478,24932,1.0,2.7362840818889926e-09,2,1
9639,21486,1.0,2.7362840818889926e-09,2,1
12480,24933,1.0,2.7362840818889926e-09,4,1
12482,16869,1.0,1.094513632755597e-08,3,1
9642,21495,1.0,2.7362840818889926e-09,2,1
12445,24894,1.0,2.7362840818889926e-09,2,1
12446,24896,1.0,2.7362840818889926e-09,2,1
12447,24897,1.0,2.7362840818889926e-09,2,1
12448,24898,1.0,2.7362840818889926e-09,2,1
6150,17727,1.0,2.7362840818889926e-09,2,1
12451,24905,1.0,2.7362840818889926e-09,2,1
9644,21499,1.0,2.7362840818889926e-09,2,1
6158,17735,1.0,2.7362840818889926e-09,2,1
12456,24908,1.0,2.7362840818889926e-09,2,1
12460,24913,1.0,2.7362840818889926e-09,2,1
1502,12461,-1.0,2.189027265511194e-08,5,1
6161,12151,1.0,4.104426122833489e-08,5,1
9637,21483,1.0,2.7362840818889926e-09,2,1
9613,21453,1.0,2.7362840818889926e-09,2,1
9612,17802,1.0,1.094513632755597e-08,3,1
9608,16942,1.0,6.840710204722482e-09,6,1
12501,24957,1.0,2.7362840818889926e-09,2,1
9607,21447,1.0,2.7362840818889926e-09,2,1
9605,21446,1.0,2.7362840818889926e-09,2,1
12504,24961,1.0,2.7362840818889926e-09,2,1
2514,14882,1.0,2.7362840818889926e-09,2,1
12505,24962,1.0,2.7362840818889926e-09,2,1
