node1,node2,flow,AFRC,class
10327,38514,0.0861538461538461,-10,1
8309,65678,0.033452807646356,-40,1
6903,11828,-0.0637254901960784,-28,1
6558,27380,-0.1703492570796392,-34,1
9826,123637,0.0263653483992467,-36,1
9826,117174,0.0263653483992467,-47,1
886,109698,0.0174454828660436,-22,1
21255,35277,0.1842105263157894,-9,1
8630,123638,0.0797720797720797,-17,1
23959,38516,0.175,-6,1
7430,123639,0.0467445742904841,-20,1
9344,13739,-0.5899705014749262,-14,1
938,78812,0.032520325203252,-23,1
16932,32522,-0.1901663723394367,-10,1
11463,123641,0.0985915492957746,-9,1
4572,123642,0.0345679012345679,-22,1
38517,123643,0.0614035087719298,-6,1
678,5371,-0.1647058823529411,-45,1
7204,43707,-0.3095895816890292,-12,1
26639,115769,0.2718446601941747,-7,1
1902,11464,-0.1372549019607843,-42,1
5975,61978,0.0627802690582959,-7,1
322,38518,0.0189317106152805,-30,1
6483,20791,0.0216718266253869,-31,1
6483,35327,0.0216718266253869,-34,1
2293,16100,-0.1421319796954314,-10,1
38519,123644,1.0,2,0
4770,5653,-0.0213577421815408,-55,1
12376,23804,0.0769230769230769,-13,1
1860,10103,-0.0483592400690846,-59,1
10103,72820,0.0483592400690846,-19,1
8727,123645,0.0230073952341824,-35,1
6948,44738,0.0294426919032597,-24,1
4273,6962,-0.1129032258064516,-18,1
8930,123646,0.0293501048218029,-34,1
3129,5820,0.009939652112176,-69,1
25400,28117,-0.1379310344827586,-19,1
10096,51187,-0.1958608212166008,-33,1
17945,110694,0.0877742946708464,-14,1
3753,38521,-0.3392434988179669,-11,1
16824,20331,-0.0933333333333333,-17,1
6411,38522,0.0417287630402384,-16,1
17241,38523,-0.2545454545454545,-37,1
3323,45231,-0.2160356896381741,-79,1
14646,18656,-0.0278884462151394,-39,1
1719,22544,-0.1521739130434782,-27,1
2327,8410,-0.0888888888888888,-32,1
11634,78448,0.08,-9,1
887,17866,0.2033724151850424,-30,1
1925,13593,-0.0168067226890756,-70,1
1685,13593,-0.0168067226890756,-72,1
4416,56088,0.0828402366863905,-15,1
4172,29040,0.2352941176470588,-10,1
3845,38524,0.0209111277072442,-37,1
3845,102372,0.0209111277072442,-42,1
9464,9942,0.1581920903954802,-28,1
25874,43183,-0.1637426900584795,-25,1
7025,94552,0.0170627666057282,-27,1
12754,56441,0.0564516129032258,-16,1
7215,38527,-0.4590163934426229,-27,1
4687,7027,-0.048780487804878,-22,1
3944,38528,-0.3962495814264984,-18,1
33561,123648,0.1089494163424124,-11,1
27395,87377,0.1239388794567062,-6,1
12755,123649,0.1010830324909747,-12,1
29746,61789,0.160919540229885,-6,1
29746,63721,0.160919540229885,-8,1
14813,24539,-0.2333333333333333,-18,1
5470,15603,0.0292887029288702,-52,1
38531,123650,1.0,2,0
737,108066,0.0089086859688195,-83,1
737,16574,-0.0057756018432215,-90,1
8968,119452,0.0790960451977401,-8,1
363,37179,0.013772749631087,-26,1
7789,15628,0.0891719745222929,-33,1
2185,9476,-0.0438184663536776,-69,1
630,123652,0.0356687898089171,-19,1
22128,25933,-0.0696517412935323,-13,1
16837,17630,-0.0439560439560439,-47,1
13144,20872,0.0490367775831873,-15,1
13144,114906,-0.4822132224168126,-16,1
15062,75889,0.0939597315436241,-18,1
6039,12034,0.0124130741692554,-41,1
32089,123653,-0.4782608695652173,-14,1
38534,123654,-1.0,1,0
1052,123655,0.0152505446623093,-35,1
3846,123656,0.0520446096654275,-7,1
24178,123657,0.247787610619469,-15,1
1241,38535,0.048526863084922,-16,1
4877,38536,0.0454545454545454,-17,1
585,35782,0.0048325854332067,-58,1
1755,123658,-0.1278538812785388,-26,1
38537,55704,0.227039627039627,-7,1
19459,62974,-0.123070987654321,2,0
22288,111147,0.21875,-6,1
38538,51876,1.0,1,0
2022,48975,0.1728395061728395,-8,1
10567,96491,0.1010830324909747,-12,1
19462,110273,-0.3255813953488372,1,0
7168,20910,0.1010830324909747,-6,1
38539,85300,0.1278538812785388,-12,1
38540,59345,-0.1917808219178082,-6,1
308,84474,0.0173374613003096,-47,1
11680,79050,0.0557768924302788,-16,1
4478,16244,0.1007194244604316,-9,1
3623,123661,0.1068702290076335,-13,1
7791,39706,0.0520446096654275,-25,1
579,84653,0.1346153846153846,-8,1
10309,65528,-0.0854064946136557,-15,1
25231,31016,0.1166666666666666,-13,1
17632,54407,0.0877742946708464,-15,1
7264,116117,0.0729166666666666,-11,1
16972,123304,0.0416666666666666,-28,1
6999,123662,0.0942760942760942,-12,1
15480,123663,0.0909090909090909,-13,1
15422,76453,0.0972222222222222,-30,1
38541,123664,-1.0,1,0
32535,73808,0.2641509433962264,-10,1
19898,38544,-0.6511627906976745,-10,1
30661,50055,0.6829268292682927,-21,1
3940,123667,0.0254545454545454,-12,1
19465,123668,0.0864197530864197,-14,1
13372,21717,0.0409956076134699,-25,1
13372,33890,0.0409956076134699,-28,1
13146,40349,-0.5162500000000001,-27,1
4491,38545,0.007161125319693,-60,1
3960,12837,0.0493827160493827,-40,1
3926,6685,-0.0443037974683544,-8,1
26258,38546,-0.0933031674208144,-8,1
4906,52039,-0.0364985715897196,-72,1
25061,33324,-0.3294117647058823,-18,1
5052,38548,0.0375838926174496,-20,1
16815,69586,0.2772277227722772,-8,1
1196,123670,0.0410557184750733,-8,1
810,22420,0.0228571428571428,-21,1
19161,123671,0.0151515151515151,-6,1
14279,123672,0.0258064516129032,-52,1
8051,18497,-0.5351706036745407,-27,1
8051,12882,0.0314960629921259,-39,1
236,8313,-0.0329024676850763,-473,1
2120,38550,0.0086366440468846,-117,1
2120,54872,0.0086366440468846,-135,1
2120,98947,0.0086366440468846,-112,1
1774,3432,-0.0513761467889908,-21,1
3432,123673,0.0513761467889908,-13,1
16041,21624,0.0358056265984654,-18,1
2255,12620,0.0231788079470198,-35,1
9335,31724,-0.0375757575757575,1,0
814,38552,-0.081675392670157,-40,1
38553,123675,1.0,2,0
32378,38554,-1.0,-6,1
1107,8508,-0.0212927756653992,-37,1
5241,8508,-0.0212927756653992,-44,1
7792,123676,0.0515653775322283,-18,1
481,19055,0.0300429184549356,-31,1
603,103581,0.0152173913043478,-25,1
3278,80951,0.0520446096654275,-10,1
3300,3639,0.043613707165109,-46,1
659,18980,0.0107941403238242,-86,1
10867,123677,0.0510948905109489,-17,1
11600,123678,0.0897435897435897,-11,1
28235,38555,-0.7985611510791367,-6,1
12563,38556,-0.4,-10,1
2796,66809,0.0459770114942528,-13,1
171,2314,0.0073703606212161,-55,1
185,6342,-0.0301754149540686,-43,1
1068,79525,0.0379918588873812,-24,1
315,31359,0.0235690235690235,-25,1
38557,123679,1.0,2,0
12768,43594,-0.1740037950664136,-10,1
649,2702,0.005484818805093,-186,1
649,88998,0.005484818805093,-142,1
1429,23708,0.0010212100463726,-75,1
1067,27551,0.0117696511139134,-83,1
1067,123681,0.0117696511139134,-66,1
1464,14974,-0.0422322775263951,-46,1
3790,38560,0.0109933254809579,-78,1
3629,5932,-0.0962199312714776,-17,1
4406,61849,0.0259259259259259,-20,1
3237,123682,0.0156950672645739,-27,1
802,123683,0.015005359056806,-38,1
9580,120003,0.125,-11,1
6245,123684,0.1152263374485596,-13,1
26115,116967,0.2314049586776859,-16,1
38561,105373,0.3204963628583653,-10,1
14659,29878,0.2456140350877192,-9,1
25244,111418,0.3218390804597701,-6,1
233,4887,0.0028285685422769,-96,1
233,97714,-0.14323884718806,-91,1
22735,38562,0.0135126983169451,-31,1
2457,38563,0.2456140350877192,-6,1
21478,49554,0.1470442126179831,-6,1
31573,61982,0.1133603238866396,-22,1
269,24272,0.0190605854322668,-17,1
8509,34861,0.0797720797720797,-12,1
2526,20574,0.0123076923076923,-76,1
38564,117818,1.0,3,0
2008,38565,-0.358974358974359,-66,1
1179,1617,0.0804597701149425,-14,1
1164,82458,0.0201438848920863,-9,1
22298,77216,0.5714285714285714,-7,1
12054,123686,0.1783439490445859,-10,1
21707,33857,0.0384615384615384,-6,1
204,123056,0.0226537216828478,-7,1
1906,26495,-0.1443298969072164,-29,1
26749,49610,0.5882352941176471,-6,1
13600,123687,0.0464344941956882,-19,1
13512,23994,-0.1244444444444444,-14,1
14514,19787,0.0875,-19,1
7118,35153,0.2745098039215686,1,0
14286,55108,0.0606060606060606,-14,1
14286,123689,0.0606060606060606,-12,1
9483,15842,0.14,-7,1
76,27962,0.0053060451013833,-38,1
38568,38583,1.0,-7,1
588,29771,0.005718954248366,-105,1
2370,4074,0.0202031468053585,-131,1
4298,16543,0.3835616438356164,1,0
11,38569,0.0014253716147424,-28,1
4555,5281,-0.0022942276100379,-6,1
503,123692,0.0044543429844097,-69,1
38570,123693,-0.7227722772277227,-7,1
14766,100972,-0.5595238095238095,-20,1
22180,38571,0.0853658536585365,-14,1
22180,123694,0.0853658536585365,-14,1
229,74236,0.0091264667535853,-17,1
14319,30492,0.1830065359477124,-12,1
11853,47849,0.0851063829787234,-20,1
1020,38573,-0.5200661918123606,-15,1
16054,25604,-0.0927152317880794,-37,1
23537,38574,-0.4444444444444444,-14,1
18302,78396,0.0582120582120582,-16,1
2659,79207,0.0127504553734061,-54,1
21702,24922,0.16,-17,1
7437,15251,-0.1,-17,1
5705,47321,0.3111111111111111,-12,1
10983,50716,0.1794871794871795,-22,1
9377,24308,0.25,-20,1
17649,123697,0.0777777777777777,-9,1
1187,5424,0.0058798824023519,-169,1
1187,32948,0.0058798824023519,-164,1
1187,29365,0.0058798824023519,-164,1
10984,18500,0.1489361702127659,-12,1
25252,62797,0.175,-9,1
5367,37882,0.0682926829268292,-12,1
3281,14675,0.0148541114058355,-100,1
1672,18358,-0.5995934959349594,-6,1
4343,123698,0.0075147611379495,-72,1
4343,123699,0.0075147611379495,-72,1
469,38580,0.003976707853998,-50,1
38581,58532,-0.0227272727272727,-10,1
38582,123702,-0.65,-7,1
38583,123703,0.2886597938144329,-7,1
1706,3850,-0.1111111111111111,-16,1
10922,50579,0.3636363636363636,-6,1
8735,123706,-0.5202599388379204,-57,1
35950,37509,0.0760869565217391,-16,1
21938,27495,0.0933333333333333,-23,1
764,107113,0.0349127182044887,-14,1
1321,33871,0.0050152247895396,-127,1
1321,16130,-0.0454434908067906,-136,1
37236,38585,-1.0,2,0
30823,34775,0.6888888888888889,2,0
29096,49534,0.306060606060606,2,0
1272,26735,-0.1091839586389995,-67,1
16193,33613,-0.096551724137931,-18,1
17966,123707,0.0440944881889763,-33,1
555,123708,0.0112,-20,1
12187,123709,0.0350877192982456,-31,1
4665,38587,0.0639269406392694,-20,1
2306,123710,0.0081513828238719,-34,1
15491,26678,-0.417910447761194,-7,1
38588,56555,-0.1637426900584795,-8,1
21217,27917,-0.1686746987951807,-10,1
13469,38592,-0.7,-51,1
23741,67878,0.1879194630872483,-12,1
6323,37242,-0.1783439490445859,-6,1
8418,23445,0.025735294117647,-32,1
8418,123711,0.025735294117647,-30,1
38593,111282,-0.3853932584269662,1,0
5943,38594,-1.0,-80,1
15769,26093,0.0597014925373134,7,0
15769,16802,0.0597014925373134,-12,1
27271,108031,0.4666666666666667,-8,1
9248,13228,0.0245397938929222,-19,1
14767,123714,0.112,-16,1
19141,23392,-0.23131910026687,-20,1
1050,5156,-0.0234113712374581,-113,1
5156,5765,0.0234113712374581,-113,1
36104,86338,-0.2412955465587044,-7,1
11651,63887,0.0651162790697674,-25,1
23394,123715,0.0471380471380471,-34,1
9525,23394,-0.0471380471380471,-61,1
10751,38597,0.090032154340836,-16,1
12565,28687,0.0611353711790393,-36,1
11298,23804,0.0372836218375499,-18,1
1616,38598,0.0081775700934579,-133,1
1616,17645,0.0081775700934579,-130,1
1616,123716,0.0081775700934579,-131,1
1616,2185,-0.0113755025322403,-154,1
30638,81101,0.7368421052631579,1,0
10987,123717,0.0331360946745562,-36,1
3337,38601,0.053030303030303,-14,1
3337,112724,0.053030303030303,-9,1
921,7268,-0.0121363321363321,-48,1
12599,123718,-0.8738738738738738,-12,1
254,1074,-0.0453074433656957,-32,1
5093,10952,0.0175879396984924,-42,1
8738,21825,0.1473684210526315,-12,1
5419,44222,0.0736842105263157,-11,1
2475,38603,0.0155988857938718,-53,1
2475,123719,0.0155988857938718,-54,1
38604,64286,0.1339712918660287,3,0
14521,21604,0.0405797101449275,-14,1
14521,32275,-0.0546583850931677,-21,1
11246,12975,-0.0419161676646706,-58,1
12975,32275,0.0419161676646706,-34,1
12975,41078,0.0045535303020332,-29,1
11952,34790,-0.0909090909090909,-20,1
1168,123720,0.0255707762557077,-20,1
5606,123721,0.0355781448538754,-32,1
1925,30804,-0.2074074074074074,-16,1
2254,105596,0.0206794682422452,-36,1
1336,38605,0.0228945216680294,-31,1
38606,123722,0.3414634146341463,2,0
13378,123723,0.0283400809716599,-38,1
1694,38607,0.0245614035087719,-32,1
1694,123724,0.0245614035087719,-32,1
8797,123725,0.0551181102362204,-15,1
14067,15496,-0.0462046204620462,-27,1
18313,44361,0.0016667328068574,-13,1
9966,61583,0.0429447852760736,-31,1
600,60812,0.0086206896551724,-67,1
13911,111040,0.8111888111888113,-12,1
959,1881,-0.0163934426229508,-57,1
33,123727,0.0024811696942844,-75,1
1275,19626,-0.058227024066965,-56,1
21793,123728,0.0771349862258953,-22,1
1965,6125,0.0119047619047619,-113,1
6925,7842,-0.023076923076923,-20,1
38614,67378,-1.0,1,0
16390,68316,0.2295081967213114,-8,1
13363,56606,-0.2276422764227642,-17,1
14990,15410,0.033214709371293,-23,1
34798,38615,0.1731601731601731,-13,1
21290,38616,0.1003584229390681,-11,1
7522,9048,0.0955631399317406,-14,1
5474,61355,0.036410923276983,-33,1
10803,26620,0.2118337850045167,-12,1
241,123729,0.0376850605652759,-18,1
4523,7922,0.2745098039215686,-7,1
18846,38617,0.2,-7,1
14991,123730,0.0526315789473684,-12,1
14991,89319,0.0526315789473684,-16,1
32999,111542,1.0,-6,1
2719,113000,0.0134874759152215,-30,1
22843,55963,0.3255813953488372,-16,1
2653,72320,-0.0820900567339743,-75,1
5659,27330,0.0376850605652759,-25,1
12977,24496,0.1302325581395348,-17,1
4525,29147,-0.1011477761836441,-12,1
38623,123732,1.0,1,0
1577,90769,0.0550098231827112,-8,1
4275,123734,0.0194174757281553,-24,1
4124,8169,-0.0231213872832369,-74,1
21381,40380,-0.1399515738498789,1,0
6983,21292,-0.0985915492957746,-13,1
733,123735,0.0060436002590114,-71,1
733,34362,-0.1328452886298774,-78,1
733,123736,0.0060436002590114,-73,1
29571,38626,-0.2538779154112264,-6,1
10992,98407,0.0302702702702702,-23,1
11153,73023,0.112,-10,1
24265,28161,-0.1322108994240141,-15,1
8515,76718,0.0567951318458417,-11,1
584,6694,0.0132764343290659,-86,1
10832,12050,0.081159420289855,-28,1
949,4778,-0.0608587738893025,-36,1
711,5009,-0.0285367514283176,1,0
3742,38633,0.0200716845878136,-33,1
6120,20364,-0.0967576573112905,-26,1
10570,14756,0.2947368421052631,-20,1
9574,9586,-0.0024811686763941,-104,1
22439,47361,-0.4827586206896552,-6,1
14756,123741,-0.1209869748669968,-17,1
19408,35990,-0.1728395061728395,-69,1
4461,38634,0.054054054054054,-9,1
17660,123742,0.112,-7,1
4345,19856,0.0191518467852257,-32,1
14122,20877,-0.1997343400447427,-23,1
336,109874,0.0064014631915866,-80,1
1663,38635,0.0115798180314309,-31,1
1663,33420,0.0115798180314309,-35,1
2280,26552,0.0180761781794706,-44,1
4442,30023,-0.6026957637997432,-8,1
38636,123744,1.0,1,0
11377,11843,-0.0270531400966183,-49,1
436,114177,0.0139303482587064,-16,1
10561,27750,0.1,-18,1
38637,49146,-0.56,1,0
4293,35021,-1.0,-7,1
3943,108092,0.0464663351026037,-16,1
2728,38638,0.0497335701598579,-12,1
10255,123745,0.3076923076923077,-6,1
24593,123746,-0.4711839884253677,-13,1
2893,65079,0.1222707423580786,-6,1
38639,46980,-0.5490196078431373,3,0
1356,123747,0.0066240832741897,-59,1
38640,123748,0.1171548117154811,-10,1
15311,28182,-0.0491087238814779,-11,1
28182,109306,0.1421319796954314,-27,1
12840,49992,1.0,2,0
1039,47475,0.0851063829787234,-12,1
690,4800,-0.0634920634920634,-53,1
38642,67399,-0.1728395061728395,-9,1
38643,80661,-0.4375,-8,1
18012,19932,0.0452088160161587,-32,1
1,123750,0.0015748031496062,-47,1
12508,38645,0.0372836218375499,-20,1
12508,123751,0.0372836218375499,-22,1
975,36189,0.0118343195266272,-36,1
647,123752,0.0093364454818272,-23,1
587,38646,0.0278053624627606,-8,1
11657,38647,-0.4586435070306037,-16,1
14461,26075,-0.1697560975609756,2,0
1242,37290,-0.1327014218009478,-32,1
8831,38648,1.0,1,0
28954,93962,0.054054054054054,-16,1
38649,123753,0.6829268292682927,1,0
11480,122261,0.0496453900709219,-18,1
11480,64182,0.0496453900709219,-21,1
37149,47004,-0.4307692307692308,-14,1
605,7434,0.0037563724174939,-150,1
1299,3716,0.0100726124795185,-65,1
38653,114195,0.2352941176470588,-6,1
38654,69708,0.4418181818181819,-10,1
244,38655,0.0053302874547877,-58,1
244,21600,0.0053302874547877,-83,1
28180,82632,-0.346454532985873,-12,1
28180,62032,-0.2450052576235541,-11,1
15264,93644,0.0406976744186046,-39,1
7374,7658,-0.2180878552971576,-11,1
12575,14554,-0.1384840774153751,-17,1
6400,104700,0.1352657004830917,-10,1
6288,38657,0.0584551148225469,-26,1
4096,30694,-0.2239454094292803,-10,1
19427,28024,-0.6829268292682927,-21,1
31365,94813,-0.04143232095988,-13,1
38658,45391,0.2868150684931507,-9,1
13246,38659,-0.3544303797468354,-11,1
33667,70846,0.060475161987041,-21,1
16516,24037,-0.0519480519480519,-35,1
4938,6079,0.0205882352941176,-34,1
20727,38661,0.1904761904761904,-11,1
141,123754,0.0070832279281558,-17,1
4575,116412,0.0679611650485436,-19,1
13389,53903,0.0377603111579288,-27,1
12773,38663,0.032183908045977,-65,1
9590,38665,0.1238938053097345,-6,1
13191,36211,0.1014492753623188,-28,1
4277,38102,-0.0392467162525716,-47,1
5520,38667,0.0169286577992744,-60,1
5520,123758,0.0169286577992744,-60,1
5520,109300,-0.9830713422007256,-58,1
19423,19504,-0.052930056710775,-46,1
17708,123759,0.1166666666666666,-6,1
17708,123760,0.1166666666666666,-6,1
11304,38669,0.0784313725490196,-15,1
7268,9837,-0.0266666666666666,-60,1
9837,123761,0.0266666666666666,-39,1
38671,90563,0.0957446808510638,-6,1
605,1808,-0.0184447339189863,-145,1
12017,13356,-0.0247405562474055,-9,1
23427,123764,0.1365853658536585,-9,1
17005,123765,0.1,-10,1
14762,19625,-0.0127134724857685,-9,1
14817,20833,0.1971830985915492,-6,1
4025,28489,-0.28,-38,1
26728,38676,0.0565656565656565,-14,1
351,1679,0.0040018029150969,-26,1
3023,22048,0.1098039215686274,-27,1
11851,11870,0.0521415270018622,-39,1
23572,39443,0.2592592592592592,-10,1
15103,28356,0.1830065359477124,-12,1
14783,111917,0.0924092409240924,-16,1
29843,31014,0.1161825726141078,-7,1
10121,38679,0.0449438202247191,-21,1
38680,45111,-0.1818181818181818,-9,1
8059,123767,0.0833333333333333,-8,1
12328,21418,0.0180786148479156,-40,1
5990,93700,0.0230073952341824,-28,1
18089,40159,-0.509090909090909,-13,1
3393,7702,-0.0363164721141374,-39,1
7702,10654,-0.479812560143927,-35,1
7702,79341,0.0363164721141374,-33,1
3694,4665,0.0531309297912713,-31,1
17727,31619,0.0945945945945946,-13,1
5852,38681,0.2137404580152671,-7,1
15783,123768,0.0282828282828282,-48,1
23594,41385,0.0729166666666666,-19,1
25311,123769,0.1142857142857142,-13,1
12400,15628,0.1794871794871795,-19,1
6046,21627,0.017094017094017,-57,1
26736,123770,0.0856269113149847,-11,1
32401,34274,-0.1106719367588932,-12,1
11308,44478,0.015249079321675,-16,1
16662,38684,0.10727969348659,-10,1
6421,11512,-0.0430677800346046,-29,1
11976,38685,-0.1473684210526315,-22,1
68,13086,-0.3684210526315789,-23,1
977,58817,0.0267942583732057,-27,1
161,38686,0.0338164251207729,-15,1
161,123772,0.0338164251207729,-16,1
37333,123773,0.2978723404255319,-6,1
19953,123775,0.0754716981132075,-10,1
17994,123776,0.0762942779291553,-8,1
477,54909,0.0025350837483023,-71,1
1049,38689,-0.5736270653029111,-7,1
7584,86784,-0.2540160642570281,-12,1
424,3416,0.015069967707212,-68,1
7936,108502,-0.9166666666666666,-12,1
7323,7936,-0.0419799498746867,-10,1
1031,37384,0.0541586073500967,-41,1
1031,40783,0.0541586073500967,-28,1
25474,96859,0.0933333333333333,-18,1
549,38690,0.0129749768303985,-20,1
879,123777,-0.9697624190064796,-21,1
423,38692,0.004760285617137,-31,1
18428,22364,-1.0,1,0
1023,27480,-0.0512620609685856,-36,1
2116,15003,-0.0677966101694915,-18,1
12781,109802,0.0453808752025931,-49,1
411,28261,-0.2772277227722772,-29,1
2158,123779,0.0137592137592137,-48,1
38693,40179,0.8755555555555555,-7,1
401,115438,0.0025452231615307,-157,1
3124,5477,-0.0485613493550876,-21,1
18381,21850,0.0939597315436241,-15,1
33699,34676,0.2222222222222222,-11,1
6246,15115,-0.0335634996940826,-25,1
17674,72628,0.0627802690582959,-35,1
1079,38695,0.0046728971962616,-72,1
38696,123780,1.0,2,0
21821,77711,0.032183908045977,-28,1
21821,111155,0.032183908045977,-25,1
38697,123781,0.3181818181818182,-10,1
936,30100,-0.2121212121212121,-17,1
10846,65661,0.0388349514563106,-25,1
4933,123783,0.0286591606960081,-22,1
31660,123784,-0.5483870967741935,1,0
38701,63138,0.1365853658536585,-9,1
650,123787,0.0117498950902224,-17,1
23441,38703,0.0682926829268292,-16,1
2263,14943,0.0111553784860557,-29,1
32414,74093,-0.1070460704607046,-8,1
29859,123788,0.0891719745222929,-9,1
38704,123789,1.0,2,0
4749,72795,0.0476190476190476,-11,1
12995,123790,0.1339712918660287,-9,1
820,118826,0.0096120837624442,-36,1
28992,123791,0.1505376344086021,-8,1
26033,117378,0.0958904109589041,-20,1
6577,38706,0.099644128113879,-27,1
5424,38707,0.0218238503507404,-48,1
7940,22967,-0.2,-7,1
1434,1663,0.0083012155351319,-55,1
33717,69078,0.2323423896899207,-23,1
38710,49258,-0.1555555555555555,-9,1
620,49258,-0.1555555555555555,-26,1
18712,123645,0.048780487804878,-9,1
14043,27882,0.0833333333333333,-18,1
5370,123793,0.0203488372093023,-23,1
24662,111265,0.3897081413210445,-11,1
8061,113773,0.1386138613861386,-17,1
38713,123794,1.0,1,0
11772,38714,0.0738786279683377,-16,1
11772,117863,-0.2675847866658086,-16,1
9747,38715,0.0331753554502369,-35,1
2191,3486,0.0177552314521242,-51,1
2191,103146,0.0177552314521242,-45,1
21827,38716,-0.3446872322193659,-17,1
638,38717,0.1261261261261261,-11,1
638,6133,-0.1177763128982641,-11,1
2572,6025,0.1133603238866396,-14,1
8143,123796,0.0183126226291693,-52,1
21556,110234,0.0933333333333333,-23,1
4055,6798,0.096551724137931,-18,1
8632,38723,0.0595744680851063,-18,1
1984,6976,-0.1195739105280174,-76,1
2780,12648,0.011014948859166,-69,1
482,123798,0.0056634304207119,-71,1
482,7072,0.0056634304207119,-95,1
3132,38725,0.0179028132992327,-46,1
3132,123799,0.0179028132992327,-44,1
9725,17283,0.0468994267847837,-17,1
25810,38728,0.7,2,0
16776,55462,0.2351271753681392,-20,1
7359,34276,-0.049838060653646,-15,1
38730,71364,0.1191489361702127,-14,1
5492,72859,0.1081081081081081,-9,1
12205,123802,0.0949152542372881,-8,1
13625,32824,0.2772277227722772,3,0
1680,3795,-0.0640732265446224,-22,1
3481,35348,-0.2857142857142857,-19,1
15795,123804,0.0651162790697674,-12,1
13833,51755,0.0777777777777777,-13,1
17016,38735,0.0578512396694214,-23,1
2905,38736,0.0147290899526564,-14,1
2750,123806,0.0361757105943152,-11,1
19605,38737,-0.124223602484472,-9,1
4065,9376,-0.0013904338153503,-46,1
12787,123058,-0.2717391304347826,-11,1
16373,38738,-1.0,-17,1
24640,84192,0.0731070496083551,-12,1
16675,34893,0.0725388601036269,-40,1
16675,89351,0.0725388601036269,-30,1
17017,26769,-0.2038809144072302,-28,1
12208,38739,0.0374331550802139,-30,1
12208,38740,0.0374331550802139,-32,1
12208,97045,0.0374331550802139,-32,1
12208,123807,-0.5301344124873536,-27,1
12208,112444,0.0374331550802139,-37,1
31680,123808,0.1129032258064516,-9,1
522,7308,-0.9929453262786596,-31,1
713,18726,-0.1637426900584795,-19,1
566,30246,0.002559648962428,-159,1
566,24747,0.002559648962428,-172,1
566,123809,0.002559648962428,-156,1
566,77465,0.002559648962428,-144,1
566,16878,-0.0177891882468743,-186,1
16,108993,-0.0068704013809879,-168,1
5846,11361,0.167939598880597,-25,1
7037,38742,0.0521415270018622,-13,1
6082,38744,0.0350877192982456,-32,1
11503,71938,0.345679012345679,2,0
3976,29012,-0.2886597938144329,-8,1
6696,19047,0.0326721120186697,-19,1
13629,38745,-0.6086956521739131,-26,1
3446,35262,0.0151269584008643,-59,1
3834,38747,0.0975609756097561,-11,1
21371,26262,0.1830065359477124,-30,1
1661,58551,0.0093770931011386,-106,1
1661,12343,-0.0027625123616838,-142,1
29678,30723,-0.3076923076923077,-7,1
5533,21339,-0.0587002096436058,-61,1
31683,42820,0.0608695652173913,-23,1
18012,38748,0.1129032258064516,-12,1
219,123811,0.0097970608817354,-37,1
5399,38749,0.015625,-47,1
3747,27250,-0.0827316224445411,-31,1
20862,38751,0.1161825726141078,-6,1
38752,63246,-0.6222222222222222,1,0
8,701,-0.0124444444444444,-169,1
11273,18017,-0.0465116279069767,-16,1
5519,38754,0.0160274756725815,-34,1
563,19706,-0.1761006289308176,-95,1
314,38755,0.0073976221928665,-36,1
3767,38757,0.023372287145242,-21,1
790,12029,-0.1435897435897435,-10,1
3716,9395,-0.0062499840463956,-60,1
3488,9311,-0.0364153259675647,-47,1
16377,123813,0.0561122244488977,-17,1
1943,5691,0.0099361249112846,-58,1
4607,38758,0.0527306967984934,-9,1
21603,38759,0.711340206185567,-6,1
31696,45216,0.0700794351279787,-10,1
8228,123814,0.0340632603406326,-22,1
873,123815,0.0061390046042534,-68,1
873,123816,0.0061390046042534,-70,1
33752,38761,-0.8323353293413174,-6,1
15527,123817,0.0828402366863905,-7,1
6113,123818,0.0423600605143721,-12,1
255,18731,-0.0979020979020979,-35,1
13246,110925,-0.1324041811846689,-11,1
13246,123819,-0.9047619047619048,-7,1
38763,117219,-0.3488372093023255,2,0
358,6335,-0.0002148160223884,-12,1
38764,123645,0.1818181818181818,-10,1
26784,38767,0.0912052117263843,-12,1
38768,119783,-1.0,2,0
2069,34848,0.0368906455862977,-24,1
2557,52930,0.0598189606059966,-12,1
1150,38769,0.0111598246313272,-50,1
8854,123822,0.077562326869806,-16,1
38770,49340,-0.1018181818181818,-10,1
13895,21841,-0.0804597701149425,-44,1
15712,32964,-0.3010752688172043,-38,1
9203,123824,0.0564516129032258,-15,1
7479,16075,-0.1233480176211453,-12,1
892,11402,-0.0968858131487889,-29,1
4417,6352,-0.0141001776365681,-44,1
5952,123825,0.0394922425952045,-20,1
4816,38772,0.6222222222222222,1,0
1170,38773,-0.5714285714285714,-27,1
32764,123826,0.1458333333333333,-13,1
30739,38774,0.2718446601941747,-9,1
6824,38778,0.023372287145242,-42,1
13844,22227,0.0310765815760266,-34,1
571,111818,0.0235888795282224,-14,1
1812,1999,0.048526863084922,-37,1
797,38297,0.0356687898089171,-13,1
13196,35357,0.0426829268292682,-20,1
5874,43490,-0.21875,-90,1
38783,65335,0.2886597938144329,-6,1
2356,17063,-0.1397099832682654,-10,1
22652,25013,-0.0565656565656565,-17,1
12346,25013,-0.0565656565656565,-35,1
12585,73237,0.0514705882352941,-32,1
8523,119050,0.0237489397794741,-32,1
16379,38784,0.0723514211886304,-12,1
11675,38785,0.0500894454382826,-20,1
