node1,node2,flow
483,109018,-0.0818534754564171
484,36374,0.0964024657900261
250,724,0.0765876621819862
485,6939,0.003714731671232
486,99653,-0.2731010056289924
487,8888,0.3994008986520219
488,326,-0.1372759216246799
489,9797,-0.1137332954222348
490,109019,-0.7636126364314284
10,1184,-0.0584743899758188
491,35,-0.0119665297063851
34,45365,-0.025725605270319
60,202,0.2141702586206896
172,652,-0.1188520715393785
492,563,-0.0734004247068599
115,6341,-0.0512360696594325
493,6764,-0.2004663056558363
494,514,0.1273540943566011
495,6592,0.2093700370566437
28,2638,0.0157024299958206
142,5481,0.0682564146514632
496,467,0.257120247903658
497,138,-0.0277366603228307
1,64068,0.0442069741282339
498,3463,0.0645227355302214
499,6748,0.3666271471803117
469,39197,-0.3010233141086742
500,18117,-0.1423238055003472
501,299,-0.0311432430285214
502,51812,0.5621261674550303
219,24,-0.0099467637993835
306,95429,-0.6406653679152576
32,1063,-0.0256915336081932
503,3080,0.0533067265691653
129,10024,0.0599490780032404
120,945,0.1249103045473508
329,572,-0.2690927428597625
75,876,-0.1279261457303
485,3327,-0.0027371907021206
229,20822,-0.0428003505247184
504,109020,-0.0184108736521382
192,542,0.1031265649154129
505,566,-0.0047265541678093
506,8217,-0.0543738198238103
507,109021,-0.5326418345705196
508,549,0.6431881371640408
509,234,-0.0387560354332205
510,1625,-0.1564536918415811
216,19278,0.0415810533145885
28,101,-0.0059752439481379
511,2115,0.0059523809523809
512,4248,0.3242938570923205
250,2713,0.052109019807607
513,1222,-0.014740363647564
514,59,0.0984702403907957
515,5751,0.5204081632653061
516,1891,-0.0754604331107063
517,32258,-0.4439279488669378
518,735,-0.2305135951661631
519,485,-0.0151364208200115
520,1984,-0.2466860653087617
521,28,0.0009914844199068
522,697,0.1591677100582952
523,359,-0.1658655933600081
524,9195,0.4850413749204328
525,9803,0.0230760497761333
126,834,0.1162364441729036
314,621,-0.1126658512786182
526,44718,0.0005980577220095
527,483,-0.0436496359976289
197,353,-0.1670702179176755
528,107,0.2885809721709747
63,61214,-0.0280133092951533
212,31680,0.0574887687504759
216,23717,0.0408240510435817
529,5308,0.0702979515828677
530,109022,0.0532979426925271
162,949,0.0474397793728121
91,688,-0.1069998519009037
531,35,0.1109863315517896
532,1363,0.3964693842742622
42,326,0.1189120809614168
462,385,0.0088499646540324
383,10368,0.0834713281769177
533,109023,0.1426735218508997
401,5740,0.0681756203981456
419,10126,0.0230833881544292
138,563,0.0264326496087967
534,12895,1.0
535,618,0.4568555920628785
91,1740,0.0292623847476168
536,109024,0.9578005115089514
537,109025,-0.4616065941216876
119,1400,-0.0117705474505272
538,270,-0.0504184665226781
490,3342,0.0331576306663699
81,5547,-0.0384380826556651
539,1698,-0.8965102286401926
540,800,0.0631456493885931
